,Date,Product_ID,Demand,Inventory
1823,2025-11-29,400953,0,0
1824,2025-11-29,401583,0,0
1825,2025-11-29,401763,0,0
1826,2025-11-29,401795,0,0
1827,2025-11-29,401832,0,0
1828,2025-11-29,401883,0,0
1829,2025-11-29,402048,0,0
1830,2025-11-30,101316,0,0
1831,2025-11-30,101318,0,0
1832,2025-11-30,101324,0,0
1833,2025-11-30,101352,0,0
1834,2025-11-30,101353,0,0
1835,2025-11-30,101354,0,0
1836,2025-11-30,101357,0,0
1837,2025-11-30,102003,0,0
1838,2025-11-30,102039,0,0
1839,2025-11-30,102068,0,0
1840,2025-11-30,102353,0,0
1841,2025-11-30,102365,0,52
1842,2025-11-30,102376,0,0
1843,2025-11-30,102708,0,0
1844,2025-11-30,102875,0,0
1845,2025-11-30,102877,0,0
1846,2025-11-30,104046,0,0
1847,2025-11-30,104051,0,74
1848,2025-11-30,104082,0,0
1849,2025-11-30,104083,0,0
1850,2025-11-30,104089,0,0
1851,2025-11-30,104097,0,0
1852,2025-11-30,104098,0,0
1853,2025-11-30,104110,0,0
1854,2025-11-30,104114,0,0
1855,2025-11-30,104115,0,0
1856,2025-11-30,104132,0,0
1857,2025-11-30,104133,0,0
1858,2025-11-30,104134,0,0
1859,2025-11-30,104574,0,0
1860,2025-11-30,300640,0,0
1861,2025-11-30,300641,0,0
1862,2025-11-30,300646,0,0
1863,2025-11-30,300647,0,0
1864,2025-11-30,300648,0,0
1865,2025-11-30,300722,0,36
1866,2025-11-30,300834,0,0
1867,2025-11-30,301303,0,0
1868,2025-11-30,301304,0,0
1869,2025-11-30,301309,0,0
1870,2025-11-30,301310,0,0
1871,2025-11-30,301797,0,0
1872,2025-11-30,301798,0,0
1873,2025-11-30,301816,0,0
1874,2025-11-30,400398,0,0
1875,2025-11-30,400399,0,0
1876,2025-11-30,400401,0,0
1877,2025-11-30,400478,0,0
1878,2025-11-30,400927,0,0
1879,2025-11-30,400929,0,0
1880,2025-11-30,400935,0,0
1881,2025-11-30,400939,0,0
1882,2025-11-30,400950,0,0
1883,2025-11-30,400951,0,0
1884,2025-11-30,400953,0,0
1885,2025-11-30,401583,0,0
1886,2025-11-30,401763,0,0
1887,2025-11-30,401795,0,0
1888,2025-11-30,401832,0,0
1889,2025-11-30,401883,0,0
1890,2025-11-30,402048,0,0
1891,2025-12-01,101316,0,0
1892,2025-12-01,101318,0,0
1893,2025-12-01,101324,0,0
1894,2025-12-01,101352,0,0
1895,2025-12-01,101353,0,0
1896,2025-12-01,101354,0,0
1897,2025-12-01,101357,0,0
1898,2025-12-01,102003,0,0
1899,2025-12-01,102039,0,0
1900,2025-12-01,102068,0,0
1901,2025-12-01,102353,0,0
1902,2025-12-01,102365,0,52
1903,2025-12-01,102376,0,0
1904,2025-12-01,102708,0,0
1905,2025-12-01,102875,0,0
1906,2025-12-01,102877,0,0
1907,2025-12-01,104046,0,0
1908,2025-12-01,104051,0,74
1909,2025-12-01,104082,0,0
1910,2025-12-01,104083,0,0
1911,2025-12-01,104089,0,0
1912,2025-12-01,104097,0,0
1913,2025-12-01,104098,0,0
1914,2025-12-01,104110,0,0
1915,2025-12-01,104114,0,0
1916,2025-12-01,104115,0,0
1917,2025-12-01,104132,0,0
1918,2025-12-01,104133,0,0
1919,2025-12-01,104134,0,0
1920,2025-12-01,104574,0,0
1921,2025-12-01,300640,0,0
1922,2025-12-01,300641,0,0
1923,2025-12-01,300646,0,0
1924,2025-12-01,300647,0,0
1925,2025-12-01,300648,0,0
1926,2025-12-01,300722,0,36
1927,2025-12-01,300834,0,0
1928,2025-12-01,301303,0,0
1929,2025-12-01,301304,0,0
1930,2025-12-01,301309,0,0
1931,2025-12-01,301310,0,0
1932,2025-12-01,301797,0,0
1933,2025-12-01,301798,0,0
1934,2025-12-01,301816,0,0
1935,2025-12-01,400398,0,0
1936,2025-12-01,400399,0,0
1937,2025-12-01,400401,0,0
1938,2025-12-01,400478,0,0
1939,2025-12-01,400927,0,0
1940,2025-12-01,400929,0,0
1941,2025-12-01,400935,0,0
1942,2025-12-01,400939,0,0
1943,2025-12-01,400950,0,0
1944,2025-12-01,400951,0,0
1945,2025-12-01,400953,0,0
1946,2025-12-01,401583,0,0
1947,2025-12-01,401763,0,0
1948,2025-12-01,401795,0,0
1949,2025-12-01,401832,0,0
1950,2025-12-01,401883,0,0
1951,2025-12-01,402048,0,0
1952,2025-12-02,101316,0,0
1953,2025-12-02,101318,0,0
1954,2025-12-02,101324,0,0
1955,2025-12-02,101352,0,0
1956,2025-12-02,101353,0,0
1957,2025-12-02,101354,0,0
1958,2025-12-02,101357,0,0
1959,2025-12-02,102003,0,0
1960,2025-12-02,102039,0,0
1961,2025-12-02,102068,0,0
1962,2025-12-02,102353,0,0
1963,2025-12-02,102365,0,52
1964,2025-12-02,102376,0,0
1965,2025-12-02,102708,0,0
1966,2025-12-02,102875,0,0
1967,2025-12-02,102877,0,0
1968,2025-12-02,104046,0,0
1969,2025-12-02,104051,0,74
1970,2025-12-02,104082,0,0
1971,2025-12-02,104083,0,0
1972,2025-12-02,104089,0,0
1973,2025-12-02,104097,0,0
1974,2025-12-02,104098,0,0
1975,2025-12-02,104110,0,0
1976,2025-12-02,104114,0,0
1977,2025-12-02,104115,0,0
1978,2025-12-02,104132,0,0
1979,2025-12-02,104133,0,0
1980,2025-12-02,104134,0,0
1981,2025-12-02,104574,0,0
1982,2025-12-02,300640,0,0
1983,2025-12-02,300641,0,0
1984,2025-12-02,300646,0,0
1985,2025-12-02,300647,0,0
1986,2025-12-02,300648,0,0
1987,2025-12-02,300722,0,36
1988,2025-12-02,300834,0,0
1989,2025-12-02,301303,0,0
1990,2025-12-02,301304,0,0
1991,2025-12-02,301309,0,0
1992,2025-12-02,301310,0,0
1993,2025-12-02,301797,0,0
1994,2025-12-02,301798,0,0
1995,2025-12-02,301816,0,0
1996,2025-12-02,400398,0,0
1997,2025-12-02,400399,0,0
1998,2025-12-02,400401,0,0
1999,2025-12-02,400478,0,0
2000,2025-12-02,400927,0,0
2001,2025-12-02,400929,0,0
2002,2025-12-02,400935,0,0
2003,2025-12-02,400939,0,0
2004,2025-12-02,400950,0,0
2005,2025-12-02,400951,0,0
2006,2025-12-02,400953,0,0
2007,2025-12-02,401583,0,0
2008,2025-12-02,401763,0,0
2009,2025-12-02,401795,0,0
2010,2025-12-02,401832,0,0
2011,2025-12-02,401883,0,0
2012,2025-12-02,402048,0,0
2013,2025-12-03,101316,0,0
2014,2025-12-03,101318,0,0
2015,2025-12-03,101324,0,0
2016,2025-12-03,101352,0,0
2017,2025-12-03,101353,0,0
2018,2025-12-03,101354,0,0
2019,2025-12-03,101357,0,0
2020,2025-12-03,102003,0,0
2021,2025-12-03,102039,0,0
2022,2025-12-03,102068,0,0
2023,2025-12-03,102353,0,0
2024,2025-12-03,102365,52,0
2025,2025-12-03,102376,0,0
2026,2025-12-03,102708,0,0
2027,2025-12-03,102875,0,0
2028,2025-12-03,102877,0,0
2029,2025-12-03,104046,0,0
2030,2025-12-03,104051,0,74
2031,2025-12-03,104082,0,0
2032,2025-12-03,104083,0,0
2033,2025-12-03,104089,0,0
2034,2025-12-03,104097,0,0
2035,2025-12-03,104098,0,0
2036,2025-12-03,104110,0,0
2037,2025-12-03,104114,0,0
2038,2025-12-03,104115,0,0
2039,2025-12-03,104132,0,0
2040,2025-12-03,104133,0,0
2041,2025-12-03,104134,0,0
2042,2025-12-03,104574,0,0
2043,2025-12-03,300640,0,0
2044,2025-12-03,300641,0,0
2045,2025-12-03,300646,0,0
2046,2025-12-03,300647,0,0
2047,2025-12-03,300648,0,0
2048,2025-12-03,300722,0,36
2049,2025-12-03,300834,0,0
2050,2025-12-03,301303,0,0
2051,2025-12-03,301304,0,0
2052,2025-12-03,301309,0,0
2053,2025-12-03,301310,0,0
2054,2025-12-03,301797,0,0
2055,2025-12-03,301798,0,0
2056,2025-12-03,301816,0,0
2057,2025-12-03,400398,0,0
2058,2025-12-03,400399,0,0
2059,2025-12-03,400401,0,0
2060,2025-12-03,400478,0,0
2061,2025-12-03,400927,0,0
2062,2025-12-03,400929,0,0
2063,2025-12-03,400935,0,0
2064,2025-12-03,400939,0,0
2065,2025-12-03,400950,0,0
2066,2025-12-03,400951,0,0
2067,2025-12-03,400953,0,0
2068,2025-12-03,401583,0,0
2069,2025-12-03,401763,0,0
2070,2025-12-03,401795,0,0
2071,2025-12-03,401832,0,0
2072,2025-12-03,401883,0,0
2073,2025-12-03,402048,0,0
2074,2025-12-04,101316,0,0
2075,2025-12-04,101318,0,0
2076,2025-12-04,101324,0,0
2077,2025-12-04,101352,0,0
2078,2025-12-04,101353,0,0
2079,2025-12-04,101354,0,0
2080,2025-12-04,101357,0,0
2081,2025-12-04,102003,0,0
2082,2025-12-04,102039,0,0
2083,2025-12-04,102068,0,0
2084,2025-12-04,102353,0,0
2085,2025-12-04,102365,0,0
2086,2025-12-04,102376,0,0
2087,2025-12-04,102708,0,0
2088,2025-12-04,102875,0,0
2089,2025-12-04,102877,0,0
2090,2025-12-04,104046,0,0
2091,2025-12-04,104051,0,74
2092,2025-12-04,104082,0,0
2093,2025-12-04,104083,0,0
2094,2025-12-04,104089,0,0
2095,2025-12-04,104097,0,0
2096,2025-12-04,104098,0,0
2097,2025-12-04,104110,0,0
2098,2025-12-04,104114,0,0
2099,2025-12-04,104115,0,0
2100,2025-12-04,104132,0,0
2101,2025-12-04,104133,0,0
2102,2025-12-04,104134,0,0
2103,2025-12-04,104574,0,0
2104,2025-12-04,300640,0,0
2105,2025-12-04,300641,0,0
2106,2025-12-04,300646,0,0
2107,2025-12-04,300647,0,0
2108,2025-12-04,300648,0,0
2109,2025-12-04,300722,0,36
2110,2025-12-04,300834,0,0
2111,2025-12-04,301303,0,0
2112,2025-12-04,301304,0,0
2113,2025-12-04,301309,0,0
2114,2025-12-04,301310,0,0
2115,2025-12-04,301797,0,0
2116,2025-12-04,301798,0,0
2117,2025-12-04,301816,0,0
2118,2025-12-04,400398,0,0
2119,2025-12-04,400399,0,0
2120,2025-12-04,400401,0,0
2121,2025-12-04,400478,0,0
2122,2025-12-04,400927,0,0
2123,2025-12-04,400929,0,0
2124,2025-12-04,400935,0,0
2125,2025-12-04,400939,0,0
2126,2025-12-04,400950,0,0
2127,2025-12-04,400951,0,0
2128,2025-12-04,400953,0,0
2129,2025-12-04,401583,0,0
2130,2025-12-04,401763,0,0
2131,2025-12-04,401795,0,0
2132,2025-12-04,401832,0,0
2133,2025-12-04,401883,0,0
2134,2025-12-04,402048,0,0
2135,2025-12-05,101316,0,0
2136,2025-12-05,101318,0,0
2137,2025-12-05,101324,0,0
2138,2025-12-05,101352,0,0
2139,2025-12-05,101353,0,0
2140,2025-12-05,101354,0,0
2141,2025-12-05,101357,0,0
2142,2025-12-05,102003,0,0
2143,2025-12-05,102039,0,0
2144,2025-12-05,102068,0,0
2145,2025-12-05,102353,0,0
2146,2025-12-05,102365,0,0
2147,2025-12-05,102376,0,0
2148,2025-12-05,102708,0,0
2149,2025-12-05,102875,0,0
2150,2025-12-05,102877,0,0
2151,2025-12-05,104046,0,0
2152,2025-12-05,104051,0,74
2153,2025-12-05,104082,0,0
2154,2025-12-05,104083,0,0
2155,2025-12-05,104089,0,0
2156,2025-12-05,104097,0,0
2157,2025-12-05,104098,0,0
2158,2025-12-05,104110,0,0
2159,2025-12-05,104114,0,0
2160,2025-12-05,104115,0,0
2161,2025-12-05,104132,0,0
2162,2025-12-05,104133,0,0
2163,2025-12-05,104134,0,0
2164,2025-12-05,104574,0,0
2165,2025-12-05,300640,0,0
2166,2025-12-05,300641,0,0
2167,2025-12-05,300646,0,0
2168,2025-12-05,300647,0,0
2169,2025-12-05,300648,0,0
2170,2025-12-05,300722,0,36
2171,2025-12-05,300834,0,0
2172,2025-12-05,301303,0,0
2173,2025-12-05,301304,0,0
2174,2025-12-05,301309,0,0
2175,2025-12-05,301310,0,0
2176,2025-12-05,301797,0,0
2177,2025-12-05,301798,0,0
2178,2025-12-05,301816,0,0
2179,2025-12-05,400398,0,0
2180,2025-12-05,400399,0,0
2181,2025-12-05,400401,0,0
2182,2025-12-05,400478,0,0
2183,2025-12-05,400927,0,0
2184,2025-12-05,400929,0,0
2185,2025-12-05,400935,0,0
2186,2025-12-05,400939,0,0
2187,2025-12-05,400950,0,0
2188,2025-12-05,400951,0,0
2189,2025-12-05,400953,0,0
2190,2025-12-05,401583,0,0
2191,2025-12-05,401763,0,0
2192,2025-12-05,401795,0,0
2193,2025-12-05,401832,0,0
2194,2025-12-05,401883,0,0
2195,2025-12-05,402048,0,0
2196,2025-12-06,101316,0,0
2197,2025-12-06,101318,0,0
2198,2025-12-06,101324,0,0
2199,2025-12-06,101352,0,0
2200,2025-12-06,101353,0,0
2201,2025-12-06,101354,0,0
2202,2025-12-06,101357,0,0
2203,2025-12-06,102003,0,0
2204,2025-12-06,102039,0,0
2205,2025-12-06,102068,0,0
2206,2025-12-06,102353,0,0
2207,2025-12-06,102365,0,0
2208,2025-12-06,102376,0,0
2209,2025-12-06,102708,0,0
2210,2025-12-06,102875,0,0
2211,2025-12-06,102877,0,0
2212,2025-12-06,104046,0,0
2213,2025-12-06,104051,0,74
2214,2025-12-06,104082,0,0
2215,2025-12-06,104083,0,0
2216,2025-12-06,104089,0,0
2217,2025-12-06,104097,0,0
2218,2025-12-06,104098,0,0
2219,2025-12-06,104110,0,0
2220,2025-12-06,104114,0,0
2221,2025-12-06,104115,0,0
2222,2025-12-06,104132,0,0
2223,2025-12-06,104133,0,0
2224,2025-12-06,104134,0,0
2225,2025-12-06,104574,0,0
2226,2025-12-06,300640,0,0
2227,2025-12-06,300641,0,0
2228,2025-12-06,300646,0,0
2229,2025-12-06,300647,0,0
2230,2025-12-06,300648,0,0
2231,2025-12-06,300722,0,36
2232,2025-12-06,300834,0,0
2233,2025-12-06,301303,0,0
2234,2025-12-06,301304,0,0
2235,2025-12-06,301309,0,0
2236,2025-12-06,301310,0,0
2237,2025-12-06,301797,0,0
2238,2025-12-06,301798,0,0
2239,2025-12-06,301816,0,0
2240,2025-12-06,400398,0,0
2241,2025-12-06,400399,0,0
2242,2025-12-06,400401,0,0
2243,2025-12-06,400478,0,0
2244,2025-12-06,400927,0,0
2245,2025-12-06,400929,0,0
2246,2025-12-06,400935,0,0
2247,2025-12-06,400939,0,0
2248,2025-12-06,400950,0,0
2249,2025-12-06,400951,0,0
2250,2025-12-06,400953,0,0
2251,2025-12-06,401583,0,0
2252,2025-12-06,401763,0,0
2253,2025-12-06,401795,0,0
2254,2025-12-06,401832,0,0
2255,2025-12-06,401883,0,0
2256,2025-12-06,402048,0,0
2257,2025-12-07,101316,0,0
2258,2025-12-07,101318,0,0
2259,2025-12-07,101324,0,0
2260,2025-12-07,101352,0,0
2261,2025-12-07,101353,0,0
2262,2025-12-07,101354,0,0
2263,2025-12-07,101357,0,0
2264,2025-12-07,102003,0,0
2265,2025-12-07,102039,0,0
2266,2025-12-07,102068,0,0
2267,2025-12-07,102353,0,0
2268,2025-12-07,102365,0,0
2269,2025-12-07,102376,0,0
2270,2025-12-07,102708,0,0
2271,2025-12-07,102875,0,0
2272,2025-12-07,102877,0,0
2273,2025-12-07,104046,0,0
2274,2025-12-07,104051,0,74
2275,2025-12-07,104082,0,0
2276,2025-12-07,104083,0,0
2277,2025-12-07,104089,0,0
2278,2025-12-07,104097,0,0
2279,2025-12-07,104098,0,0
2280,2025-12-07,104110,0,0
2281,2025-12-07,104114,0,0
2282,2025-12-07,104115,0,0
2283,2025-12-07,104132,0,0
2284,2025-12-07,104133,0,0
2285,2025-12-07,104134,0,0
2286,2025-12-07,104574,0,0
2287,2025-12-07,300640,0,0
2288,2025-12-07,300641,0,0
2289,2025-12-07,300646,0,0
2290,2025-12-07,300647,0,0
2291,2025-12-07,300648,0,0
2292,2025-12-07,300722,0,36
2293,2025-12-07,300834,0,0
2294,2025-12-07,301303,0,0
2295,2025-12-07,301304,0,0
2296,2025-12-07,301309,0,0
2297,2025-12-07,301310,0,0
2298,2025-12-07,301797,0,0
2299,2025-12-07,301798,0,0
2300,2025-12-07,301816,0,0
2301,2025-12-07,400398,0,0
2302,2025-12-07,400399,0,0
2303,2025-12-07,400401,0,0
2304,2025-12-07,400478,0,0
2305,2025-12-07,400927,0,0
2306,2025-12-07,400929,0,0
2307,2025-12-07,400935,0,0
2308,2025-12-07,400939,0,0
2309,2025-12-07,400950,0,0
2310,2025-12-07,400951,0,0
2311,2025-12-07,400953,0,0
2312,2025-12-07,401583,0,0
2313,2025-12-07,401763,0,0
2314,2025-12-07,401795,0,0
2315,2025-12-07,401832,0,0
2316,2025-12-07,401883,0,0
2317,2025-12-07,402048,0,0
2318,2025-12-08,101316,0,0
2319,2025-12-08,101318,0,0
2320,2025-12-08,101324,0,0
2321,2025-12-08,101352,0,0
2322,2025-12-08,101353,0,0
2323,2025-12-08,101354,0,0
2324,2025-12-08,101357,0,0
2325,2025-12-08,102003,0,0
2326,2025-12-08,102039,0,0
2327,2025-12-08,102068,0,0
2328,2025-12-08,102353,0,0
2329,2025-12-08,102365,0,0
2330,2025-12-08,102376,0,0
2331,2025-12-08,102708,0,0
2332,2025-12-08,102875,0,0
2333,2025-12-08,102877,0,0
2334,2025-12-08,104046,0,0
2335,2025-12-08,104051,0,74
2336,2025-12-08,104082,0,0
2337,2025-12-08,104083,0,0
2338,2025-12-08,104089,0,0
2339,2025-12-08,104097,0,0
2340,2025-12-08,104098,0,0
2341,2025-12-08,104110,0,0
2342,2025-12-08,104114,0,0
2343,2025-12-08,104115,0,0
2344,2025-12-08,104132,0,0
2345,2025-12-08,104133,0,0
2346,2025-12-08,104134,0,0
2347,2025-12-08,104574,0,0
2348,2025-12-08,300640,0,0
2349,2025-12-08,300641,0,0
2350,2025-12-08,300646,0,0
2351,2025-12-08,300647,0,0
2352,2025-12-08,300648,0,0
2353,2025-12-08,300722,0,36
2354,2025-12-08,300834,0,0
2355,2025-12-08,301303,0,0
2356,2025-12-08,301304,0,0
2357,2025-12-08,301309,0,0
2358,2025-12-08,301310,0,0
2359,2025-12-08,301797,0,0
2360,2025-12-08,301798,0,0
2361,2025-12-08,301816,0,0
2362,2025-12-08,400398,0,0
2363,2025-12-08,400399,0,0
2364,2025-12-08,400401,0,0
2365,2025-12-08,400478,0,0
2366,2025-12-08,400927,0,0
2367,2025-12-08,400929,0,0
2368,2025-12-08,400935,0,0
2369,2025-12-08,400939,0,0
2370,2025-12-08,400950,0,0
2371,2025-12-08,400951,0,0
2372,2025-12-08,400953,0,0
2373,2025-12-08,401583,0,0
2374,2025-12-08,401763,0,0
2375,2025-12-08,401795,0,0
2376,2025-12-08,401832,0,0
2377,2025-12-08,401883,0,0
2378,2025-12-08,402048,0,0
2379,2025-12-09,101316,0,0
2380,2025-12-09,101318,0,0
2381,2025-12-09,101324,0,0
2382,2025-12-09,101352,0,0
2383,2025-12-09,101353,0,0
2384,2025-12-09,101354,0,0
2385,2025-12-09,101357,0,0
2386,2025-12-09,102003,0,0
2387,2025-12-09,102039,0,0
2388,2025-12-09,102068,0,0
2389,2025-12-09,102353,0,0
2390,2025-12-09,102365,0,0
2391,2025-12-09,102376,0,0
2392,2025-12-09,102708,0,0
2393,2025-12-09,102875,0,0
2394,2025-12-09,102877,0,0
2395,2025-12-09,104046,0,0
2396,2025-12-09,104051,0,74
2397,2025-12-09,104082,0,0
2398,2025-12-09,104083,0,0
2399,2025-12-09,104089,0,0
2400,2025-12-09,104097,0,0
2401,2025-12-09,104098,0,0
2402,2025-12-09,104110,0,0
2403,2025-12-09,104114,0,0
2404,2025-12-09,104115,0,0
2405,2025-12-09,104132,0,0
2406,2025-12-09,104133,0,0
2407,2025-12-09,104134,0,0
2408,2025-12-09,104574,0,0
2409,2025-12-09,300640,0,0
2410,2025-12-09,300641,0,0
2411,2025-12-09,300646,0,0
2412,2025-12-09,300647,0,0
2413,2025-12-09,300648,0,0
2414,2025-12-09,300722,0,36
2415,2025-12-09,300834,0,0
2416,2025-12-09,301303,0,0
2417,2025-12-09,301304,0,0
2418,2025-12-09,301309,0,0
2419,2025-12-09,301310,0,0
2420,2025-12-09,301797,0,0
2421,2025-12-09,301798,0,0
2422,2025-12-09,301816,0,0
2423,2025-12-09,400398,0,0
2424,2025-12-09,400399,0,0
2425,2025-12-09,400401,0,0
2426,2025-12-09,400478,0,0
2427,2025-12-09,400927,0,0
2428,2025-12-09,400929,0,0
2429,2025-12-09,400935,0,0
2430,2025-12-09,400939,0,0
2431,2025-12-09,400950,0,0
2432,2025-12-09,400951,0,0
2433,2025-12-09,400953,0,0
2434,2025-12-09,401583,0,0
2435,2025-12-09,401763,0,0
2436,2025-12-09,401795,0,0
2437,2025-12-09,401832,0,0
2438,2025-12-09,401883,0,0
2439,2025-12-09,402048,0,0
2440,2025-12-10,101316,0,0
2441,2025-12-10,101318,0,0
2442,2025-12-10,101324,0,0
2443,2025-12-10,101352,0,0
2444,2025-12-10,101353,0,0
2445,2025-12-10,101354,0,0
2446,2025-12-10,101357,0,0
2447,2025-12-10,102003,0,0
2448,2025-12-10,102039,0,0
2449,2025-12-10,102068,0,0
2450,2025-12-10,102353,0,0
2451,2025-12-10,102365,0,0
2452,2025-12-10,102376,0,0
2453,2025-12-10,102708,0,0
2454,2025-12-10,102875,0,0
2455,2025-12-10,102877,0,0
2456,2025-12-10,104046,0,0
2457,2025-12-10,104051,0,74
2458,2025-12-10,104082,0,0
2459,2025-12-10,104083,0,0
2460,2025-12-10,104089,0,0
2461,2025-12-10,104097,0,0
2462,2025-12-10,104098,0,0
2463,2025-12-10,104110,0,0
2464,2025-12-10,104114,0,0
2465,2025-12-10,104115,0,0
2466,2025-12-10,104132,0,0
2467,2025-12-10,104133,0,0
2468,2025-12-10,104134,0,0
2469,2025-12-10,104574,0,0
2470,2025-12-10,300640,0,0
2471,2025-12-10,300641,0,0
2472,2025-12-10,300646,0,0
2473,2025-12-10,300647,0,0
2474,2025-12-10,300648,0,0
2475,2025-12-10,300722,0,36
2476,2025-12-10,300834,0,0
2477,2025-12-10,301303,0,0
2478,2025-12-10,301304,0,0
2479,2025-12-10,301309,0,0
2480,2025-12-10,301310,0,0
2481,2025-12-10,301797,0,0
2482,2025-12-10,301798,0,0
2483,2025-12-10,301816,0,0
2484,2025-12-10,400398,0,0
2485,2025-12-10,400399,0,0
2486,2025-12-10,400401,0,0
2487,2025-12-10,400478,0,0
2488,2025-12-10,400927,0,0
2489,2025-12-10,400929,0,0
2490,2025-12-10,400935,0,0
2491,2025-12-10,400939,0,0
2492,2025-12-10,400950,0,0
2493,2025-12-10,400951,0,0
2494,2025-12-10,400953,0,0
2495,2025-12-10,401583,0,0
2496,2025-12-10,401763,0,0
2497,2025-12-10,401795,0,0
2498,2025-12-10,401832,0,0
2499,2025-12-10,401883,0,0
2500,2025-12-10,402048,0,0
2501,2025-12-11,101316,0,0
2502,2025-12-11,101318,0,0
2503,2025-12-11,101324,0,0
2504,2025-12-11,101352,0,0
2505,2025-12-11,101353,0,0
2506,2025-12-11,101354,0,0
2507,2025-12-11,101357,0,0
2508,2025-12-11,102003,0,0
2509,2025-12-11,102039,0,0
2510,2025-12-11,102068,0,0
2511,2025-12-11,102353,0,0
2512,2025-12-11,102365,0,0
2513,2025-12-11,102376,0,0
2514,2025-12-11,102708,0,0
2515,2025-12-11,102875,0,0
2516,2025-12-11,102877,0,0
2517,2025-12-11,104046,0,0
2518,2025-12-11,104051,0,74
2519,2025-12-11,104082,0,0
2520,2025-12-11,104083,0,0
2521,2025-12-11,104089,0,0
2522,2025-12-11,104097,0,0
2523,2025-12-11,104098,0,0
2524,2025-12-11,104110,0,0
2525,2025-12-11,104114,0,0
2526,2025-12-11,104115,0,0
2527,2025-12-11,104132,0,0
2528,2025-12-11,104133,0,0
2529,2025-12-11,104134,0,0
2530,2025-12-11,104574,0,0
2531,2025-12-11,300640,0,0
2532,2025-12-11,300641,0,0
2533,2025-12-11,300646,0,0
2534,2025-12-11,300647,0,0
2535,2025-12-11,300648,0,0
2536,2025-12-11,300722,0,36
2537,2025-12-11,300834,0,0
2538,2025-12-11,301303,0,0
2539,2025-12-11,301304,0,0
2540,2025-12-11,301309,0,0
2541,2025-12-11,301310,0,0
2542,2025-12-11,301797,0,0
2543,2025-12-11,301798,0,0
2544,2025-12-11,301816,0,0
2545,2025-12-11,400398,0,0
2546,2025-12-11,400399,0,0
2547,2025-12-11,400401,0,0
2548,2025-12-11,400478,0,0
2549,2025-12-11,400927,0,0
2550,2025-12-11,400929,0,0
2551,2025-12-11,400935,0,0
2552,2025-12-11,400939,0,0
2553,2025-12-11,400950,0,0
2554,2025-12-11,400951,0,0
2555,2025-12-11,400953,0,0
2556,2025-12-11,401583,0,0
2557,2025-12-11,401763,0,0
2558,2025-12-11,401795,0,0
2559,2025-12-11,401832,0,0
2560,2025-12-11,401883,0,0
2561,2025-12-11,402048,0,0
2562,2025-12-12,101316,0,0
2563,2025-12-12,101318,0,0
2564,2025-12-12,101324,0,0
2565,2025-12-12,101352,0,0
2566,2025-12-12,101353,0,0
2567,2025-12-12,101354,0,0
2568,2025-12-12,101357,0,0
2569,2025-12-12,102003,0,0
2570,2025-12-12,102039,0,0
2571,2025-12-12,102068,0,0
2572,2025-12-12,102353,0,0
2573,2025-12-12,102365,0,0
2574,2025-12-12,102376,0,0
2575,2025-12-12,102708,0,80
2576,2025-12-12,102875,0,0
2577,2025-12-12,102877,0,0
2578,2025-12-12,104046,0,0
2579,2025-12-12,104051,0,74
2580,2025-12-12,104082,0,62
2581,2025-12-12,104083,0,0
2582,2025-12-12,104089,0,0
2583,2025-12-12,104097,0,0
2584,2025-12-12,104098,0,0
2585,2025-12-12,104110,0,0
2586,2025-12-12,104114,0,0
2587,2025-12-12,104115,0,40
2588,2025-12-12,104132,0,0
2589,2025-12-12,104133,0,0
2590,2025-12-12,104134,0,0
2591,2025-12-12,104574,0,0
2592,2025-12-12,300640,0,0
2593,2025-12-12,300641,0,0
2594,2025-12-12,300646,0,0
2595,2025-12-12,300647,0,0
2596,2025-12-12,300648,0,0
2597,2025-12-12,300722,0,36
2598,2025-12-12,300834,0,0
2599,2025-12-12,301303,0,0
2600,2025-12-12,301304,0,0
2601,2025-12-12,301309,0,0
2602,2025-12-12,301310,0,0
2603,2025-12-12,301797,0,0
2604,2025-12-12,301798,0,0
2605,2025-12-12,301816,0,0
2606,2025-12-12,400398,0,0
2607,2025-12-12,400399,0,0
2608,2025-12-12,400401,0,0
2609,2025-12-12,400478,0,0
2610,2025-12-12,400927,0,0
2611,2025-12-12,400929,0,0
2612,2025-12-12,400935,0,0
2613,2025-12-12,400939,0,0
2614,2025-12-12,400950,0,0
2615,2025-12-12,400951,0,0
2616,2025-12-12,400953,0,0
2617,2025-12-12,401583,0,0
2618,2025-12-12,401763,0,0
2619,2025-12-12,401795,0,0
2620,2025-12-12,401832,0,0
2621,2025-12-12,401883,0,0
2622,2025-12-12,402048,0,0
2623,2025-12-13,101316,0,0
2624,2025-12-13,101318,0,0
2625,2025-12-13,101324,0,0
2626,2025-12-13,101352,0,0
2627,2025-12-13,101353,0,0
2628,2025-12-13,101354,0,0
2629,2025-12-13,101357,0,0
2630,2025-12-13,102003,0,0
2631,2025-12-13,102039,0,0
2632,2025-12-13,102068,0,0
2633,2025-12-13,102353,0,0
2634,2025-12-13,102365,0,0
2635,2025-12-13,102376,0,0
2636,2025-12-13,102708,0,80
2637,2025-12-13,102875,0,0
2638,2025-12-13,102877,0,0
2639,2025-12-13,104046,0,0
2640,2025-12-13,104051,0,74
2641,2025-12-13,104082,0,62
2642,2025-12-13,104083,0,0
2643,2025-12-13,104089,0,0
2644,2025-12-13,104097,0,0
